窗口编号,窗口起始,窗口终止,交易日数,累计收益率,窗口最高收盘价,窗口最低收盘价,价格区间比例,实现波动率,平均绝对日收益率,最大单日上涨,最大单日下跌,最大单日绝对收益,是否冲突窗口,朴素上一日基准_RMSE,朴素上一日基准_MAE,朴素上一日基准_MAPE,三日均值基准_RMSE,三日均值基准_MAE,三日均值基准_MAPE,漂移随机游走基准_RMSE,漂移随机游走基准_MAE,漂移随机游走基准_MAPE,实现波动率_历史标准分,平均绝对日收益率_历史标准分,最大单日绝对收益_历史标准分,价格区间比例_历史标准分,朴素上一日基准_RMSE_历史标准分,历史压力综合分
394,2019-03-14,2019-05-17,46,0.06855196920343487,73.74,66.79,0.09896944237204694,0.0742920742978849,0.008071084641039731,0.0306465155331656,-0.0338223308883456,0.0338223308883456,False,0.7842096547535586,0.5684782608695634,0.8062294319084017,0.9133242422587863,0.6911231884057969,0.977545696632045,0.8432179061180258,0.6634420289855063,0.9405442901006799,-0.9386586936117167,-1.073828250533374,-0.7242546702377896,-0.8033941523890537,-0.9326208562280793,-0.906093229011812
395,2019-03-15,2019-05-20,46,0.06275152779847959,73.74,66.79,0.09884062451692673,0.07507836909847426,0.00818830533790235,0.0306465155331656,-0.0338223308883456,0.0338223308883456,False,0.7918566514980723,0.5776086956521722,0.8181741179408027,0.9217010961412704,0.7020652173913041,0.9919153154496626,0.8523174390496847,0.6673405797101439,0.9442852794563479,-0.9279911790610613,-1.0583782522614837,-0.7242546702377896,-0.8044085649237179,-0.9227453996609724,-0.8983438942505262
396,2019-03-18,2019-05-21,46,0.06292974588938716,73.74,66.79,0.09871214156253554,0.07506926272772983,0.008184670119205565,0.0306465155331656,-0.0338223308883456,0.0338223308883456,False,0.7918566514980722,0.5776086956521722,0.8178085895885565,0.9330234022156817,0.7212681159420289,1.0187354420029757,0.8583081215517766,0.6757934782608687,0.9560660763408964,-0.9281147234903862,-1.0588573837125541,-0.7242546702377896,-0.8054203401881289,-0.9227453996609725,-0.8986603040584729
397,2019-03-19,2019-05-22,46,0.04016064257028118,73.74,66.79,0.09862991722737928,0.07706131776732629,0.00843817607258352,0.0306465155331656,-0.0338223308883456,0.0338223308883456,False,0.8092830965952412,0.5960869565217373,0.8438205328346536,0.9568615983293968,0.7417753623188403,1.0473312591398338,0.8779926105352988,0.7028840579710129,0.9947321367382465,-0.9010888852110621,-1.0254446277195273,-0.7242546702377896,-0.8060678389076124,-0.9002406036703587,-0.880296190486631
398,2019-03-20,2019-05-23,46,-0.010663507109004766,73.74,66.79,0.09865183032008598,0.0897106571041669,0.009317425947817334,0.0306465155331656,-0.0447590447590449,0.0447590447590449,False,0.9306379298748468,0.6578260869565203,0.9363450192008871,1.120456606587857,0.8229347826086948,1.1689480259351914,0.958209272373127,0.7495507246376801,1.064810393263334,-0.7294776634011472,-0.9095571657225833,-0.45124851988117404,-0.80589527807826,-0.743520988728575,-0.7304011996288295
399,2019-03-21,2019-05-24,46,-0.0008814455707358837,73.74,66.79,0.0986536568506739,0.09114235965905,0.009534122422989805,0.0306465155331656,-0.0447590447590449,0.0447590447590449,False,0.9441075841421804,0.6721739130434771,0.9574571572836473,1.1369112321366412,0.8466666666666671,1.2039745208247676,1.0267481619382044,0.8009456521739126,1.1406247425659366,-0.7100540225161021,-0.8809959964363852,-0.45124851988117404,-0.805880894547952,-0.7261260570795672,-0.7159370580201575
400,2019-03-22,2019-05-27,46,0.01672834937083656,73.74,66.79,0.09861926854548128,0.09131408182098699,0.00958221584649427,0.0306465155331656,-0.0447590447590449,0.0447590447590449,False,0.9461604331282265,0.6754347826086946,0.9619297351598461,1.1292616543821778,0.8326086956521744,1.1827448463435433,1.0404953150321565,0.8068442028985502,1.1483577934848794,-0.7077243000509913,-0.8746571558568577,-0.45124851988117404,-0.8061516949567982,-0.7234749743502497,-0.7135014665393056
401,2019-03-25,2019-05-28,46,0.028447372361131817,73.74,66.8,0.09841968640363043,0.09054909650726366,0.00934079579334234,0.0306465155331656,-0.0447590447590449,0.0447590447590449,False,0.9395026436318881,0.6591304347826076,0.9375093713642659,1.1323915790952332,0.8364130434782604,1.187601407458357,1.034271230510098,0.8007608695652166,1.138824810362136,-0.7181027127774453,-0.9064769581940539,-0.45124851988117404,-0.8077233608271832,-0.7320729525109182,-0.7253986159648129
402,2019-03-26,2019-05-29,46,0.018983557548579943,73.74,66.8,0.0983811669281001,0.09090430673978954,0.00946956296692,0.0306465155331656,-0.0447590447590449,0.0447590447590449,False,0.9424863048249618,0.6680434782608684,0.9505175098629571,1.132013297748836,0.8363768115942034,1.187410463900187,1.0318632580010607,0.792365942028985,1.1263246101035895,-0.7132836419643466,-0.8895051037135894,-0.45124851988117404,-0.8080266933020966,-0.7282198036856226,-0.7195235495192724
403,2019-03-27,2019-05-30,46,-0.033066429418742604,73.74,65.21,0.12100410152033798,0.10076059712691134,0.010238021895979634,0.0306465155331656,-0.0447590447590449,0.0447590447590449,False,1.035572725386885,0.7206521739130427,1.0317885829807816,1.2297424222660518,0.8958695652173921,1.27926607252097,1.102500032315665,0.8400507246376813,1.1998055266383232,-0.5795651930552386,-0.7882201818204486,-0.45124851988117404,-0.6298760138032136,-0.6080064789047198,-0.6143040899117106
404,2019-03-28,2019-05-31,46,-0.08231797919762263,73.74,61.76,0.17023563864622068,0.11387365656750072,0.011343023562874753,0.0306465155331656,-0.0529059960128813,0.0529059960128813,False,1.1535747841421893,0.792608695652173,1.148704150855291,1.4809211170999177,1.0143840579710155,1.4715763041570997,1.1941521209810253,0.9089673913043477,1.3110210994781342,-0.4016627672967999,-0.6425780358436696,-0.24788141846036474,-0.24218838839851606,-0.4556166917764231,-0.4075265753154061
405,2019-03-29,2019-06-03,46,-0.09523102065072064,73.74,60.9,0.1828182310608991,0.11448375152312407,0.01164250795540121,0.0306465155331656,-0.0529059960128813,0.0529059960128813,False,1.1605218091725895,0.8110869565217381,1.179080116808261,1.6011162320099683,1.103260869565217,1.6177515490387862,1.2048245018732033,0.9329746376811588,1.3472936508259699,-0.3933857230997439,-0.6031051998101606,-0.24788141846036474,-0.14310321536788895,-0.4466451901202281,-0.37883309270691007
406,2019-04-01,2019-06-04,46,-0.09104367135455216,73.74,60.9,0.1831669044222538,0.11480568917882057,0.01174347727251272,0.0306465155331656,-0.0529059960128813,0.0529059960128813,False,1.1623224502094385,0.8167391304347816,1.1890592444504187,1.6015938053674244,1.1144565217391307,1.6386841956897036,1.2461599024264352,0.9771449275362316,1.4191425701461406,-0.3890180551157102,-0.589797176426585,-0.24788141846036474,-0.140357488636671,-0.4443198128582186,-0.3736161668820055
407,2019-04-02,2019-06-05,46,-0.12521688837478306,73.74,60.5,0.18938164269233868,0.11248380219118886,0.011543994306530858,0.0306465155331656,-0.0529059960128813,0.0529059960128813,False,1.1455357584610995,0.8013043478260861,1.1707911593007025,1.5761062559204873,1.0673550724637695,1.5746661953310468,1.2179603763098672,0.9359999999999998,1.3619084999875735,-0.42051866176727803,-0.6160895596164184,-0.24788141846036474,-0.09141777919229113,-0.4659984209189676,-0.3839104681098263
408,2019-04-03,2019-06-06,46,-0.10550524651430215,73.74,60.5,0.1898148725300753,0.11632444134886936,0.012036749938666559,0.0306465155331656,-0.0529059960128813,0.0529059960128813,False,1.172032793724314,0.8299999999999991,1.2184145323093474,1.586660900762878,1.087137681159421,1.6078935088802704,1.3109889233420724,0.9985036231884051,1.4636727124872375,-0.36841342837686963,-0.5511430623789627,-0.24788141846036474,-0.08800618863770171,-0.4317797165515683,-0.34836628324978003
409,2019-04-04,2019-06-07,46,-0.09033371691599534,73.74,60.5,0.19018711434210184,0.11775162470576875,0.012373954580048016,0.0306465155331656,-0.0529059960128813,0.0529059960128813,False,1.1814324393276388,0.8508695652173905,1.25157037361252,1.6109033120197918,1.1271376811594214,1.671192697230512,1.3300516664349835,1.0271557971014489,1.5100364568683742,-0.3490510986059417,-0.5066985976551036,-0.24788141846036474,-0.08507486549392292,-0.41964086060548345,-0.3300635460106655
410,2019-04-05,2019-06-10,46,-0.10356731875719216,73.74,60.5,0.19060316148879763,0.11840709129786824,0.012624542430525274,0.0306465155331656,-0.0529059960128813,0.0529059960128813,False,1.1846940533319155,0.8617391304347821,1.2705988117734368,1.605655388635166,1.1209420289855085,1.6636979970417025,1.3462964445269463,1.0613876811594203,1.5632481854167652,-0.34015850589968344,-0.4736704553521472,-0.24788141846036474,-0.08179858488650522,-0.41542875897734927,-0.31842998916451576
411,2019-04-08,2019-06-11,46,-0.10460251046025104,73.74,60.5,0.19110674603299113,0.11683872438488693,0.01234826709152422,0.0306465155331656,-0.0529059960128813,0.0529059960128813,False,1.2025941163566594,0.8719565217391299,1.2858690397799821,1.6210604605961545,1.1387318840579714,1.690791415069981,1.3612198229532835,1.0620398550724637,1.5663114267784974,-0.36143624657971096,-0.5100842766684862,-0.24788141846036474,-0.07783296635158764,-0.39231232505495217,-0.3314943696186673
412,2019-04-09,2019-06-12,46,-0.15921237693389578,73.74,59.78,0.20221754067748032,0.12113522774084068,0.01295569792266259,0.0306465155331656,-0.0529059960128813,0.0529059960128813,False,1.2204863606455183,0.8826086956521735,1.3140517297414234,1.6418734328702753,1.1401086956521744,1.7087770819182087,1.3773340920368446,1.0825978260869564,1.6089600102026658,-0.30314638884159273,-0.4300232845181027,-0.24788141846036474,0.0096621200006245,-0.3692059883758547,-0.2777792562756957
413,2019-04-10,2019-06-13,46,-0.14584215727798955,73.74,59.78,0.20287748873710207,0.12213167316865124,0.013134973869893804,0.0306465155331656,-0.0529059960128813,0.0529059960128813,False,1.2244475240411237,0.8923913043478258,1.3316362565996722,1.6478763232753844,1.1571739130434786,1.737471830484684,1.3792906120144905,1.088989130434783,1.622570273410607,-0.2896278000220612,-0.40639423991209855,-0.24788141846036474,0.0148590671418642,-0.36409047723135474,-0.2665415847138463
414,2019-04-11,2019-06-14,46,-0.14754785524661163,73.74,59.78,0.203556598091736,0.12192129760215312,0.013091108687136244,0.0306465155331656,-0.0529059960128813,0.0529059960128813,False,1.2218926872399385,0.8873913043478258,1.3273313818778696,1.6459056395784468,1.1509057971014485,1.7300151776876156,1.3809703917268068,1.0893152173913045,1.6274766664430718,-0.29248192600005185,-0.412175787163901,-0.24788141846036474,0.020206905305335518,-0.3673898352288918,-0.2682507709008834
415,2019-04-12,2019-06-17,46,-0.1555367709213864,73.74,59.78,0.2042714542921307,0.12264610440456782,0.013293161534707745,0.0306465155331656,-0.0529059960128813,0.0529059960128813,False,1.2289603241198932,0.8978260869565217,1.3480683033951701,1.646817106458882,1.1544565217391298,1.7377140886254465,1.3813089579084294,1.0929202898550734,1.6360746836525362,-0.28264860762458077,-0.38554468677495884,-0.24788141846036474,0.02583624208854837,-0.3582625734590798,-0.25708177010048755
416,2019-04-15,2019-06-18,46,-0.14018169112508727,73.74,59.78,0.2049252783513049,0.125620195998358,0.013691623750338304,0.0306465155331656,-0.0529059960128813,0.0529059960128813,False,1.2480184293511072,0.9197826086956524,1.3865818855438286,1.6511675893780637,1.1660507246376821,1.7590959591505786,1.4152662159313087,1.12533695652174,1.6914419925635633,-0.24229966302014194,-0.3330263115419513,-0.24788141846036474,0.03098496406092082,-0.33365062490591246,-0.22877294637131232
417,2019-04-16,2019-06-19,46,-0.1374474053295932,73.74,59.78,0.20556816472087136,0.1256539630741307,0.013622733259717109,0.0306465155331656,-0.0529059960128813,0.0529059960128813,False,1.2474774547060978,0.9147826086956524,1.3796664331342279,1.654577021710669,1.1778260869565214,1.7788705358965595,1.4132953527932717,1.1234818840579721,1.6891860859938717,-0.24184155141636626,-0.3421062606425315,-0.24788141846036474,0.03604755411137931,-0.33434924840336966,-0.2300514139139666
418,2019-04-17,2019-06-20,46,-0.10882271082660722,73.74,59.78,0.20608406263137785,0.13248508676078616,0.014349834902341563,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.2998595241827868,0.957826086956522,1.4489485638019797,1.713433496762011,1.2387681159420298,1.8749967731254542,1.455410913845331,1.16065579710145,1.7488215694442069,-0.14916497353475858,-0.24627233862445935,-0.24788141846036474,0.040110137722451575,-0.26670218782584854,-0.17133298948354156
419,2019-04-18,2019-06-21,46,-0.0985482970407594,73.74,59.78,0.20655205133565985,0.13292091105395856,0.014466589714680945,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.3018916003763292,0.9647826086956524,1.4604503285611916,1.7466151530184386,1.2822463768115935,1.9429793785223206,1.4560434859063265,1.172275362318841,1.7650930164162162,-0.14325222683280792,-0.23088374516649343,-0.24788141846036474,0.04379544677578037,-0.2640779314202501,-0.16494805814802505
420,2019-04-22,2019-06-24,46,-0.10355443604813874,73.74,59.78,0.20704486466444189,0.13304588065345443,0.014587012881587957,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.3038771614588232,0.9721739130434782,1.4726209769509029,1.7467112126469213,1.2885869565217398,1.9544696104607395,1.4756605374337068,1.19458695652174,1.8008417173171853,-0.1415567876412826,-0.21501165286192883,-0.24788141846036474,0.047676244336798373,-0.2615137453892341,-0.1597701529613973
421,2019-04-23,2019-06-25,46,-0.11690427698574335,73.74,59.78,0.20762122769921168,0.13017023543058123,0.014253352934712546,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.271499457162771,0.9458695652173911,1.4407349257783393,1.7081028830071092,1.218695652173912,1.862812964372099,1.4070714653832104,1.1108913043478257,1.6877877764395068,-0.180570128737433,-0.2589889174627843,-0.24788141846036474,0.05221497762374813,-0.30332684185062575,-0.1854278160073701
422,2019-04-24,2019-06-26,46,-0.11121660111216602,73.74,59.78,0.20817313614761693,0.130511498319338,0.014393518298555152,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.273495702524288,0.9547826086956519,1.4546315588534315,1.7140603015621432,1.2377898550724626,1.8922906890059974,1.4108869321765216,1.1198514492753622,1.7010171978255502,-0.17594027892959646,-0.2405147513205618,-0.24788141846036474,0.056561136372680045,-0.30074885796707124,-0.17861084008421554
423,2019-04-25,2019-06-27,46,-0.11269324654190382,73.62,59.78,0.20694116232126203,0.13048747517642081,0.014423744138034955,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.2735801983931494,0.9567391304347824,1.4576592529860735,1.715467359313365,1.2493478260869573,1.9100186607231722,1.4325840854329466,1.1566159420289852,1.7549865365333788,-0.17626619641808744,-0.23653090563265655,-0.24788141846036474,0.046859610985020186,-0.30063973862114757,-0.1793025252297871
424,2019-04-26,2019-06-28,46,-0.12320021733224673,72.77,59.78,0.1948059569140889,0.1309300247076042,0.01468074737069151,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.2800501009216667,0.9732608695652176,1.4837524071328383,1.7105226515734582,1.2525724637681153,1.9171730375845943,1.4306886506492678,1.1596268115942034,1.762968774774539,-0.17026220966942018,-0.20265719896916906,-0.24788141846036474,-0.048702486864486,-0.29228440076127093,-0.18387306849810742
425,2019-04-29,2019-07-01,46,-0.08308730493462668,72.77,59.78,0.1951820215910761,0.1275838230296396,0.014171121715202772,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.2302447617905334,0.9336956521739131,1.4299841375065305,1.665220912793794,1.184818840579709,1.8221434427589511,1.3763112412714809,1.0815362318840582,1.6558297948684915,-0.21565950221460692,-0.26982720995997356,-0.24788141846036474,-0.045741059492292464,-0.35660382966025916,-0.21919273068272835
426,2019-04-30,2019-07-02,46,-0.12041444973396809,72.77,59.78,0.19573185711711993,0.13218351078056903,0.014882458367880349,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.2794105300285086,0.9795652173913042,1.5042100206517086,1.6957164703528969,1.22123188405797,1.8825408233008796,1.4327909329305253,1.1438623188405799,1.7540591206711313,-0.15325639847446695,-0.17607115536595436,-0.24788141846036474,-0.0414112245551864,-0.29311035306489924,-0.1709500326657532
427,2019-05-01,2019-07-03,46,-0.1058527023242789,72.77,59.78,0.19623323098142878,0.13341665467221164,0.015169302583906865,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.2901449193960657,1.0021739130434781,1.5395741427629013,1.6968432078364448,1.2247463768115932,1.8886569398238529,1.4437725450484749,1.1727898550724638,1.7997462042485657,-0.13652656585025352,-0.1382643280690198,-0.24788141846036474,-0.03746301464256754,-0.27924778720860016,-0.15478212882021766
428,2019-05-02,2019-07-04,46,-0.11537384486138336,72.77,59.78,0.19680651344781921,0.1334116151416984,0.015282474897155937,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.2759156984555133,0.9895652173913044,1.524495333943976,1.6918828126353276,1.2139492753623196,1.8765865000601258,1.4233876413034718,1.1417572463768118,1.7573699322883936,-0.13659493621851534,-0.12334791747837803,-0.24788141846036474,-0.03294854016022989,-0.2976236356726406,-0.15197182075625662
429,2019-05-03,2019-07-05,46,-0.09773172780733697,72.77,59.78,0.19719034937480806,0.13351502149475247,0.01520308998537806,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.2815886880030556,0.9982608695652171,1.5403873915163024,1.700233430975514,1.2349275362318848,1.9096529913870315,1.439918668026567,1.1603405797101447,1.788619335932444,-0.13519204155991166,-0.13381105907887364,-0.24788141846036474,-0.0299259158879302,-0.2902974442599662,-0.15296433325304049
430,2019-05-06,2019-07-08,46,-0.10842869104102704,72.77,59.78,0.19763972772195348,0.13342404557777382,0.01525575902276282,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.2842600644119868,1.0067391304347821,1.554145895756474,1.7062696973788276,1.2465942028985493,1.9264602404738447,1.452119329082056,1.1837536231884054,1.823535636596567,-0.13642629481632587,-0.12686914047272213,-0.24788141846036474,-0.026387159341133195,-0.28684758510843433,-0.1508510440500066
431,2019-05-07,2019-07-09,46,-0.09072978303747525,72.77,59.78,0.19806161209702539,0.13389482869580877,0.015415499873712662,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.2839223191996987,1.0060869565217387,1.5552135266313443,1.6992859576011576,1.230760869565217,1.9060191550370305,1.442381183411955,1.1672173913043475,1.8027998183050076,-0.13003926827351217,-0.10581487328970259,-0.24788141846036474,-0.023064911832412174,-0.28728375479519314,-0.14325750540592685
432,2019-05-08,2019-07-10,46,-0.04508372692142559,72.77,59.78,0.19826862521940808,0.13759843908033104,0.015809832360196136,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.3133867604817315,1.0293478260869562,1.5917074707222492,1.7304080143524732,1.2703260869565218,1.9661160449357058,1.4559019690481436,1.1690652173913036,1.8084987395376106,-0.07979307862907313,-0.05384080729468408,-0.24788141846036474,-0.02143472860983786,-0.24923289380018232,-0.11140005068568917
433,2019-05-09,2019-07-11,46,-0.04991467576791797,72.77,59.78,0.19849980732689318,0.13741615890627437,0.01569914515249968,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.3117769229759213,1.0215217391304348,1.5807243975066922,1.7470367596629248,1.290652173913044,1.9979150352312804,1.4594536551800328,1.1776920289855064,1.82140530988213,-0.08226603967064175,-0.06842967439240161,-0.24788141846036474,-0.019614219896941457,-0.2513118642639967,-0.11556776256548507
434,2019-05-10,2019-07-12,46,-0.04721274175199086,72.77,59.78,0.19871897198499475,0.13746785927941513,0.015760968753496668,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.3120760184763958,1.0256521739130433,1.5868892255404363,1.7536254371766649,1.3138405797101458,2.032401443355993,1.4572998186623884,1.1818297101449269,1.8281722623763936,-0.08156463037435753,-0.06028116005892233,-0.24788141846036474,-0.017888345978872004,-0.25092560744670805,-0.11308062777836489
435,2019-05-13,2019-07-15,46,-0.06590460062094272,72.77,59.78,0.1990280752359032,0.13761046510798025,0.015856846391571318,0.0413008130081302,-0.0529059960128813,0.0529059960128813,False,1.3150921607645412,1.0315217391304345,1.5969258291366484,1.7568443279794679,1.3215579710144931,2.0448160016889716,1.46701373466826,1.1989384057971013,1.8550863481549922,-0.0796299237603923,-0.047644233456256575,-0.24788141846036474,-0.01545422524355631,-0.24703051200441373,-0.10872759232422217
